LAT,LON,ALL_ROUTES,STP_DESCR
37.70535496,-122.1155542,50,MANCHESTER RD:FOOTHILL BLVD
37.70545896,-122.1161422,80 50 NX4,FOOTHILL BLVD:MANCHESTER RD
37.70115796,-122.1086332,80 NX4,FOOTHILL BLVD:MIRAMAR AV
37.69854296,-122.1064942,80 NX4 NC,FOOTHILL BLVD:MIRAMONTE AV
37.69825096,-122.1058932,80 NX4,FOOTHILL BLVD:MONTESSORI SCHOOL
37.67364896,-122.1501652,93,GRANT AV:BOCKMAN RD
37.67716496,-122.1431492,93,GRANT AV:CHANNEL ST
37.67510996,-122.1471922,93,GRANT AV:VIA NUEVA
37.68574796,-122.0861822,84,GROVE WY:GAIL DR
37.68591996,-122.0866962,84,GROVE WY:GAIL DR
37.68502596,-122.0886742,84,GROVE WY:GARY DR
37.68502696,-122.0885512,84,GROVE WY:GARY DR
37.68424796,-122.0767082,84,GROVE WY:N 5TH ST
37.68417596,-122.0771552,84,GROVE WY:N 5TH ST
37.68423896,-122.0797332,84,GROVE WY:ORANGE AV
37.68432996,-122.0797122,84,GROVE WY:ORANGE AV
37.68418896,-122.0741292,84,GROVE WY:REDWOOD RD
37.68447996,-122.0823562,84,GROVE WY:TANGLEWOOD DR
37.68454296,-122.0826722,84,GROVE WY:TANGLEWOOD DR
37.67555696,-122.1199742,81 93,HACIENDA AV:BENGAL AV
37.67435696,-122.1230172,81 93,HACIENDA AV:HESPERIAN BLVD
37.67588396,-122.1194142,81 93,HACIENDA AV:VIA SEGUNDO
37.67708196,-122.1160602,81 93,HACIENDA AV:VIA TOLEDO
37.67725096,-122.1159472,81 93,HACIENDA AV:VIA TOLEDO
37.67586196,-122.1141022,81 93,HATHAWAY AV:LOUETTE CT
37.67588996,-122.1139392,81 93,HATHAWAY AV:LOUETTE CT
37.66905496,-122.1200222,85 97 S,HESPERIAN BLVD:BARTLETT AV
37.67183996,-122.1217792,85 93 97 S,HESPERIAN BLVD:BOCKMAN RD
37.67106196,-122.1216552,85 97 S,HESPERIAN BLVD:BOCKMAN RD
37.68308696,-122.1289242,81 97,HESPERIAN BLVD:GRANT AV
37.68252196,-122.1289932,81 97,HESPERIAN BLVD:GRANT AV
37.67466996,-122.1235332,85 81 97 S,HESPERIAN BLVD:HACIENDA AV
37.67377796,-122.1233702,85 93 97 S,HESPERIAN BLVD:HACIENDA AV
37.68018296,-122.1270552,81 97,HESPERIAN BLVD:PASEO GRANDE
37.67885596,-122.1266402,81 97,HESPERIAN BLVD:PASEO GRANDE
37.68848496,-122.1299512,97,HESPERIAN BLVD:SYCAMORE ST
37.66708296,-122.1187842,85 97 S,HESPERIAN BLVD:W SUNSET BLVD
37.70414697,-122.0645402,NX4 NC 87,HEYER AV:HEYER PL (NEAR MADISON AV)
37.69210196,-122.0918412,80 NX4 NC,JOHN DR:CASTRO VALLEY BLVD
37.69273096,-122.0909122,80 NX4,JOHN DR:CASTRO VALLEY BLVD
37.69125296,-122.0933782,80 NX4 NC,JOHN DR:FOOTHILL BLVD
37.69134596,-122.0934932,80 NX4,foothill blvd:john dr
37.68556596,-122.0512781,95,KELLY ST:BYRON ST
37.68544696,-122.0513711,95,KELLY ST:BYRON ST
37.68609996,-122.0495041,95,KELLY ST:MOSSY ROCK DR
37.68610596,-122.0491321,95,KELLY ST:MOSSY ROCK DR
37.68498696,-122.0529071,95,KELLY ST:PRIME AV
37.68512796,-122.0527791,95,KELLY ST:PRIME AV
37.69153296,-122.1141422,84,KENT AV:ELGIN ST
37.69391196,-122.1141022,84,KENT AV:SANTA ANA ST
37.69734896,-122.0869172,NX4 NC 87,LAKE CHABOT RD:#20130
37.70361296,-122.0889662,NX4 NC 87,LAKE CHABOT RD:BARLOW DR
37.69469096,-122.0866702,NX4 NC,LAKE CHABOT RD:CASTRO VALLEY BLVD
37.70673896,-122.0899782,NX4 NC 87,LAKE CHABOT RD:CHRISTENSEN LN
37.70792596,-122.0903562,NX4 NC 87,LAKE CHABOT RD:KEITH AV
37.70158696,-122.0881382,NX4 NC 87,LAKE CHABOT RD:SOMERSET AV
37.68658896,-122.1306922,81,LEWELLING BLVD:HESPERIAN BLVD
37.70576097,-122.0645292,NX4 NC 87,MADISON AV:JAMES AV
37.70716397,-122.0642952,NX4 NC 87,MADISON AV:VANNOY AV
37.67948996,-122.0510241,95,MAUD AV:D ST
37.67910096,-122.0509411,95,MAUD AV:D ST
37.68422096,-122.0546931,95,MAUD AV:KELLY ST
37.83119396,-122.2795912,657 57,40TH ST:SAN PABLO AV
37.84623496,-122.2949612,Z J,65TH ST:SHELLMOUND ST (BAY ST)
37.84614896,-122.2948522,Z J,65TH ST:SHELLMOUND ST (BAY ST)
37.84208896,-122.2953232,Z J,CHRISTIE ST:#6363
37.84246996,-122.2952942,57 Z J,CHRISTIE ST:#6363
37.84380196,-122.2958712,Z J,CHRISTIE ST:64TH ST
37.84454396,-122.2959402,Z J,CHRISTIE ST:64TH ST
37.84599596,-122.2964122,Z J,CHRISTIE ST:65TH ST
37.84566296,-122.2964512,Z J,CHRISTIE ST:65TH ST
37.82923496,-122.2804992,F,EMERY ST:PAK and SAVE
37.83320296,-122.2864512,19,HOLLIS ST:45TH ST
37.83325996,-122.2866142,19,HOLLIS ST:45TH ST
37.83622896,-122.2876862,19,HOLLIS ST:53RD ST
37.83579896,-122.2876122,19,HOLLIS ST:53RD ST
37.84693596,-122.2916232,19 Z J,HOLLIS ST:65TH ST
37.84699596,-122.2915192,19 Z J,HOLLIS ST:65TH ST
37.84901396,-122.2922842,19 Z J,HOLLIS ST:67TH ST
37.84901696,-122.2921542,19 Z J,HOLLIS ST:67TH ST
37.82916296,-122.2850242,19 14 CB J,HOLLIS ST:HOME DEPOT
37.82953896,-122.2853922,19 14,HOLLIS ST:40TH ST (HOME DEPOT)
37.83876896,-122.2888532,19,HOLLIS ST:STANFORD AV
37.83866396,-122.2889722,19,HOLLIS ST:STANFORD AV
37.82742196,-122.2785892,802 72M 72,SAN PABLO AV:37TH ST
37.83061396,-122.2798642,802 72 72M 72R,SAN PABLO AV:40TH ST
37.83207496,-122.2800892,802 72M 72,SAN PABLO AV:41ST ST
37.83445496,-122.2808482,802 72M 72,SAN PABLO AV:45TH ST
37.83435296,-122.2810702,802 72 72M,SAN PABLO AV:45TH ST
37.83528196,-122.2813742,802 72 72M,SAN PABLO AV:47TH ST
37.83588896,-122.2813142,802 72M 72,SAN PABLO AV:47TH ST
37.83253796,-122.2804852,802 72 72M,SAN PABLO AV:PARK AV
37.83149948,-122.2799067,802 72M 72 72R,san pablo ave:40th st
37.84148155,-122.2897645,19,hollis st:59th st
37.84297568,-122.2902288,19,hollis st:62nd st
37.84498169,-122.2908486,19,hollis st:64th st
37.84470662,-122.2909062,19,hollis st:64th st
37.84291137,-122.2903609,19,hollis st:62nd st
37.84115641,-122.2897861,19,hollis st:59th st
37.83393606,-122.293321,F 57 C CB J,shellmound st:bay st
37.83738739,-122.2929929,F 57 C CB J,shellmound st:christie av
37.83460666,-122.2932084,57,shellmound st:bay st
37.82942512,-122.2872802,57,40th st:horton st
37.84021041,-122.293575,57,shellmond st/shellmound way
37.66961596,-122.0709672,92 95,2ND ST:#24237 (REAR OF HAYWARD HIGH SCHOOL)
37.66862196,-122.0680672,92,2ND ST:#24514
37.66857096,-122.0677362,92,2ND ST:#24535
37.67100996,-122.0741312,92,2ND ST:ACACIA DR
37.67114296,-122.0741822,92,2ND ST:ACACIA DR
37.67478496,-122.0788542,80,2ND ST:B ST
37.66769596,-122.0612891,92,2ND ST:CANYON VIEW CT
37.67332096,-122.0774872,92 94,2ND ST:D ST
37.67325996,-122.0777242,92 94,2ND ST:D ST
37.67177296,-122.0755172,92,2ND ST:E ST
37.66881196,-122.0654541,92,2ND ST:PATRICIA CT
37.66870996,-122.0657661,92,2ND ST:SYLVAN GLEN CT
37.67014396,-122.0722632,92,2ND ST:WALPERT ST (REAR OF HAYWARD HIGH SCHOOL)
37.67023696,-122.0722322,92 95,2ND ST:WALPERT ST
37.66735196,-122.0989192,81,A ST ACCESS RD:MEEKLAND AV
37.67008196,-122.0915542,81 85 84 83,A ST:ALICE ST
37.66650996,-122.1065602,85 83,A ST:ARBOR AV
37.66824496,-122.0961432,81 85 84 83,A ST:FILBERT ST
37.66873696,-122.0956702,85 81 84 83,A ST:FILBERT ST
37.66988296,-122.0928262,85 81 84 83,A ST:FLAGG ST
37.67070796,-122.0902802,81 85 84 83,A ST:GRAND ST
37.66624496,-122.1054932,85 83,A ST:HAPPYLAND AV
37.66661596,-122.1031532,85 83,A ST:HATHAWAY AV
37.66924896,-122.0936112,81 85 84 83,A ST:MYRTLE ST
37.66625796,-122.1027202,85 84 83,A ST:SANTA CLARA ST
37.65537696,-122.0912472,84,AMADOR ST:#24607
37.65519496,-122.0913172,84,AMADOR ST:#24607
37.65410596,-122.0904672,84,AMADOR ST:#24660
37.65665996,-122.0930242,84,AMADOR ST:ELMHURST ST
37.65660996,-122.0931842,84,AMADOR ST:ELMHURST ST
37.65358696,-122.0903382,84,AMADOR ST:W JACKSON ST
37.65841796,-122.0942632,84,AMADOR ST:W WINTON AV
37.65824696,-122.0944412,84,AMADOR ST:W WINTON AV
37.67502496,-122.0797702,80 92 95 94,B ST:2ND ST
37.67639196,-122.0778692,80,B ST:3RD ST
37.67651396,-122.0774422,80,B ST:3RD ST
37.67791396,-122.0754692,80,B ST:4TH ST
37.67775196,-122.0759582,80,B ST:4TH ST
37.67844196,-122.0742182,80,B ST:5TH ST
37.67865196,-122.0739402,80,B ST:5TH ST
37.67925896,-122.0723042,80,B ST:6TH ST
37.67918596,-122.0727562,80,B ST:6TH ST
37.68017196,-122.0701352,80,B ST:7TH ST
37.68005596,-122.0706982,80,B ST:7TH ST
37.67388196,-122.0812992,84 80 92 95 94 91,B ST:FOOTHILL BLVD
37.68151196,-122.0679382,80,B ST:LINDEN ST
37.68157696,-122.0675742,80,B ST:LINDEN ST
37.68228796,-122.0665182,80,B ST:MADRONE ST
37.67277096,-122.0829712,84 80 92 95 94 91,B ST:MAIN ST
37.67200096,-122.0842922,99 84 80 92 95 82 801 94 91,B ST:MISSION BLVD
37.68334896,-122.0647222,80,B ST:PEARL AV
37.68297296,-122.0651172,80,B ST:VERMONT ST
37.62968196,-122.0953571,84,BOLERO AV:HESPERIAN BLVD (KAISER FOUNDATION HOSPIT
37.67327796,-122.0795822,92 95 80 94,C ST:FOOTHILL BLVD (1ST ST)
37.67203796,-122.0812432,84 80 92 95 94,C ST:MAIN ST
37.67088296,-122.0831472,99 84 80 92 95 801 94 91,C ST:MISSION BLVD
37.64531595,-122.1376462,86,CABOT BLVD:#21121 (RAILROAD CROSSING)
37.64283295,-122.1371472,86,CABOT BLVD:#21270
37.64251995,-122.1372002,86,CABOT BLVD:#21270
37.63944695,-122.1338112,86,CABOT BLVD:BERNHARDT ST
37.63996695,-122.1340722,86,CABOT BLVD:BERNHARDT ST
37.64636895,-122.1374472,86,CABOT BLVD:DAVIS AV
37.64109195,-122.1353272,86,CABOT BLVD:KIDDER ST
37.64046195,-122.1349562,86,CABOT BLVD:KIDDER ST
37.64836796,-122.1375272,86,CABOT BLVD:RADLEY CT
37.64797796,-122.1377442,86,CABOT BLVD:RADLEY CT
37.65204196,-122.1387712,86,CABOT BLVD:W WINTON AV
37.66219596,-122.0580481,92 94,CAMPUS DR:HIGHLAND BLVD
37.66214296,-122.0579211,92 94,CAMPUS DR:HIGHLAND BLVD
37.66535496,-122.0559221,92 94,CAMPUS DR:OAKES DR
37.66528796,-122.0561151,92 94,CAMPUS DR:OAKES DR
37.67949896,-122.0816972,84,CITY CENTER DR:CENTENNIAL HALL
37.67956396,-122.0819242,84,CITY CENTER DR:CENTENNIAL HALL
37.68042896,-122.0848292,84,CITY CENTER DR:FOOTHILL BLVD
37.68035096,-122.0846232,84,CITY CENTER DR:FOOTHILL BLVD (NORTH JCTN)
37.63197896,-122.1198182,83,CLAWITER RD:#25823
37.63194996,-122.1196732,83,CLAWITER RD:#25823
37.64620096,-122.1201452,83,CLAWITER RD:AMERICAN AV
37.64632896,-122.1199042,83,CLAWITER RD:AMERICAN AV
37.63010495,-122.1201752,83,CLAWITER RD:BREAKWATER AV
37.63024595,-122.1199282,83,CLAWITER RD:BREAKWATER AV
37.64392496,-122.1200582,83,CLAWITER RD:COMMERCE PL
37.63831496,-122.1198432,83,CLAWITER RD:DEPOT RD
37.63607896,-122.1198342,83,CLAWITER RD:DIABLO AV
37.63595696,-122.1197022,83,CLAWITER RD:DIABLO AV
37.63357096,-122.1198272,83,CLAWITER RD:ENTERPRISE AV
37.63360796,-122.1196692,83,CLAWITER RD:ENTERPRISE AV
37.64173996,-122.1196652,83,CLAWITER RD:INDUSTRIAL BLVD
37.65244596,-122.1203672,83,CLAWITER RD:W WINTON AV
37.65236596,-122.1201262,83,CLAWITER RD:W WINTON AV
37.64409396,-122.1198312,83,CLAWITER RD:WEST ST
37.62652696,-122.1133092,83,CORPORATE AV:#26460
37.62666796,-122.1132132,83,CORPORATE AV:#26460
37.67787796,-122.0649052,95,D ST:#1797 (NEXT TO SULPHER CREEK NATURE CENTER)
37.67796096,-122.0650582,95,D ST:#7597 (NEAR SULPHER CREEK NATURE CENTER)
37.67338396,-122.0771142,95,D ST:2ND ST
37.67337096,-122.0769472,95,D ST:2ND ST
37.67563696,-122.0724092,95,D ST:5TH ST
37.67571196,-122.0724562,95,D ST:5TH ST
37.67642796,-122.0704332,95,D ST:6TH ST
37.67703696,-122.0683422,95,D ST:7TH ST
37.67712596,-122.0683712,95,D ST:7TH ST
37.66878796,-122.0842052,85 86 81 386 77 93 84 92 83 91,D ST:ATHERTON ST
37.66653996,-122.0875662,86 386 77 92,D ST:GRAND ST
37.67626596,-122.0705872,95,D ST:KINGS CT
37.66394096,-122.0877822,86 386 77 92,D ST:MEEK AV
37.66444296,-122.0875302,86 386 77 92,D ST:MEEK AV
37.67450296,-122.0753602,95,D ST:VALLEY ST
37.67487596,-122.0749142,95,D ST:VALLEY ST
37.63855396,-122.1194032,86 83,DEPOT RD:CLAWITER RD
37.63824995,-122.1291212,86,DEPOT RD:CONNECTICUT ST
37.63809495,-122.1294742,86,DEPOT RD:CONNECTICUT ST
37.63810895,-122.1316612,86,DEPOT RD:FOLEY ST
37.63871296,-122.1182272,86 83,DEPOT RD:INDUSTRIAL BLVD
37.63844596,-122.1252442,86,DEPOT RD:VIKING ST
37.63829896,-122.1244592,86,DEPOT RD:VIKING ST
37.64840596,-122.0359931,94,DOBBEL AV:FARM HILL DR
37.64736196,-122.0338681,94,DOBBEL AV:RIGGS CT
37.65146996,-122.0405881,94,DOBBEL AV:TRIMBLE CT
37.67020796,-122.0790842,95,E ST:BRET HARTE MIDDLE SCHOOL
37.62638095,-122.1217602,83,EDEN LANDING RD:CLAWITER RD
37.64692196,-122.0898872,84,EVERGREEN ST:ELDRIDGE AV
37.64484896,-122.0867292,84,EVERGREEN ST:REGAL AV
37.64492796,-122.0871582,84,EVERGREEN ST:REGAL AV
37.64453896,-122.0838161,84,EVERGREEN ST:UNDERWOOD AV
37.64444296,-122.0839571,84,EVERGREEN ST:UNDERWOOD AV
37.64698496,-122.0897802,84,EVERGREEN ST:W HARDER RD
37.67492596,-122.0818782,84 91,FOOTHILL BLVD:A ST
37.67558196,-122.0820262,84,FOOTHILL BLVD:A ST
37.67435396,-122.0809802,84,FOOTHILL BLVD:B ST
37.67691196,-122.0832242,84,FOOTHILL BLVD:CITY CENTER DR (SOUTH JCTN)
37.67704096,-122.0829332,84,FOOTHILL BLVD:CITY CENTER DR (SOUTH JCTN)
37.68357596,-122.0898252,84,FOOTHILL BLVD:GROVE WY
37.68330996,-122.0899752,84,FOOTHILL BLVD:GROVE WY
37.64437796,-122.0811291,77,GADING RD:DUMONT AV
37.64460596,-122.0813601,77,GADING RD:DUMONT AV
37.64824796,-122.0818911,77,GADING RD:W HARDER RD
37.63599696,-122.0799391,84,GOMER ST:PATRICK AV
37.63588996,-122.0798881,84,GOMER ST:PATRICK AV
37.63583996,-122.0832361,84,GOMER ST:UNDERWOOD AV
37.63573196,-122.0830801,84,GOMER ST:UNDERWOOD AV
37.66560796,-122.0861992,91,GRAND ST:DEAN ST
37.66562196,-122.0864052,91,GRAND ST:DEAN ST
37.65375696,-122.0538061,92,HARDER RD:PARKING LOT C
37.63686696,-122.0671481,77,HARRIS RD:HUNTWOOD AV
37.63603696,-122.0686641,77,HARRIS RD:MANON AV
37.67026596,-122.0871602,99 801,HAYWARD BART STATION
37.67012296,-122.0870642,386 94,HAYWARD BART STATION
37.66988996,-122.0869582,92,HAYWARD BART STATION
37.66976196,-122.0868042,92,HAYWARD BART STATION
37.66964496,-122.0866192,84,HAYWARD BART STATION
37.66952096,-122.0864272,86,HAYWARD BART STATION
37.66940296,-122.0862592,83,HAYWARD BART STATION
37.66930496,-122.0861122,77 95,HAYWARD BART STATION
37.67040996,-122.0871012,82 801,HAYWARD BART STATION
37.66996596,-122.0868272,84 M,HAYWARD BART STATION
37.66985696,-122.0866892,85,HAYWARD BART STATION
37.66974096,-122.0865102,81,HAYWARD BART STATION
37.66960796,-122.0863352,80,HAYWARD BART STATION
37.66951796,-122.0861962,91,HAYWARD BART STATION
37.66941096,-122.0860372,95 77,HAYWARD BART STATION
37.65531996,-122.0476521,94,HAYWARD BLVD:CIVIC AV
37.65570396,-122.0481061,94,HAYWARD BLVD:CIVIC AV
37.65534196,-122.0344191,94,HAYWARD BLVD:FARM HILL DR
37.65583196,-122.0379251,94,HAYWARD BLVD:PARKSIDE DR (EAST JCTN)
37.65930896,-122.0521721,94,HAYWARD BLVD:PARKSIDE DR (WEST JCTN)
37.65561796,-122.0448931,94,HAYWARD BLVD:SPENCER LN
37.65721196,-122.0491911,94,HAYWARD BLVD:TRIBUNE AV
37.66840696,-122.1200152,85 97 S,HESPERIAN BLVD:BARTLETT AV
37.62917396,-122.0954791,97 MA S,HESPERIAN BLVD:BOLERO AV
37.62919496,-122.0958201,97 S MA,HESPERIAN BLVD:BOLERO AV
37.63918196,-122.1016252,97 92 MA S,HESPERIAN BLVD:CATHY WY
37.63916596,-122.1019342,97 92 M S MA,HESPERIAN BLVD:DEPOT RD
37.65823096,-122.1133032,97 83,HESPERIAN BLVD:LONGWOOD AV
37.64314696,-122.1051202,97 92 M MA S,HESPERIAN BLVD:LOT A CHABOT COLLEGE
37.65015796,-122.1086842,97 92 S,HESPERIAN BLVD:MIDDLE LN
37.62679996,-122.0940241,97 MA S,HESPERIAN BLVD:OLIVER DR
37.65801896,-122.1136072,97 83 S,HESPERIAN BLVD:SKYWEST DR
37.63435296,-122.0986512,97 92 MA S,HESPERIAN BLVD:SLEEPY HOLLOW AV
37.63405996,-122.0988022,97 92 S MA,HESPERIAN BLVD:SLEEPY HOLLOW AV
37.65020496,-122.1083842,97 92 S,HESPERIAN BLVD:SOUTHLAND DR
37.66218996,-122.1157312,97 83,HESPERIAN BLVD:SUEIRRO ST
37.66200296,-122.1160602,97 83 S,HESPERIAN BLVD:SUEIRRO ST
37.64458696,-122.1049322,97 92 M S,HESPERIAN BLVD:TURNER CT
37.66453596,-122.1172032,97 83 S,HESPERIAN BLVD:W A ST
37.66493696,-122.1177932,97 83 S,HESPERIAN BLVD:W A ST
37.63043696,-122.0965802,97 S MA,HESPERIAN BLVD:W TENNYSON RD
37.63063996,-122.0963762,97 MA S,HESPERIAN BLVD:W TENNYSON RD
37.65248496,-122.1100772,97 S 92,HESPERIAN BLVD:W WINTON AV
37.64831996,-122.1072232,97 92 S,HESPERIAN BLVD:WEST ST
37.64778296,-122.1072262,97 92 S,HESPERIAN BLVD:WEST ST
37.63040696,-122.0624431,77 210 91,HUNTWOOD AV:CELIA ST
37.63043196,-122.0622191,77 210 91,HUNTWOOD AV:CELIA ST
37.63642496,-122.0669311,77,HUNTWOOD AV:HARRIS RD
37.63321596,-122.0649301,77 210 91,HUNTWOOD AV:W TENNYSON RD
37.63488296,-122.1127802,86,INDUSTRIAL BLVD:#25800
37.63461596,-122.1126852,86,INDUSTRIAL BLVD:#25861
37.63802796,-122.1167622,86,INDUSTRIAL BLVD:DEPOT RD
37.63341596,-122.1109882,86,INDUSTRIAL BLVD:FWY ENTRANCE
37.64951196,-122.1015802,391,LAPLAYA DR:CALAROGA AV (NO STOP)
37.65480396,-122.1340042,86,MACK ST:#20201 (OPP. AC TRANSIT TRAINING CENTER)
37.65474496,-122.1338462,86 386,MACK ST:#20234 (AC TRANSIT TRAINING CENTER)
37.65422996,-122.1322012,86,MACK ST:#20303
37.65434796,-122.1320482,86 386,MACK ST:DIV 6 YARD
37.65629196,-122.1338832,86 386,MACK ST:SABRE ST
37.65644096,-122.1339762,86,MACK ST:SABRE ST
37.65328696,-122.1308222,86 386,MACK ST:W WINTON AV
37.65322096,-122.1309722,86,MACK ST:W WINTON AV
37.63612696,-122.0691251,77,MANON AV:HARRIS RD
37.64094896,-122.0738091,77,MANON AV:SCHAFER RD
37.64086596,-122.0739261,77,MANON AV:SCHAFER RD
37.63820996,-122.0714981,77,MANON AV:SHEPHERD AV
37.63842496,-122.0719121,77,MANON AV:SHEPHERD AV
37.66434196,-122.0837202,91,MEEK AV:JACKSON ST
37.66593196,-122.0991782,81,MEEKLAND AV:HAYWARD AMTRAK STATION
37.64851496,-122.0647191,99 801,MISSION BLVD:#26320 (CEMETERY-NORTHERN ENTRANCE)
37.64834296,-122.0649241,99 801,MISSION BLVD:#26395
37.63000496,-122.0470821,99 801,MISSION BLVD:ALQUIRE PKWY
37.67239196,-122.0841162,82 801,MISSION BLVD:B ST
37.65739796,-122.0719591,99 801,MISSION BLVD:BERRY AV
37.65682596,-122.0711831,99 801,MISSION BLVD:BERRY AV
37.67126996,-122.0830692,99 801,MISSION BLVD:C ST
37.64223996,-122.0597601,99 801,MISSION BLVD:CALHOUN ST
37.65979796,-122.0735181,99 801,MISSION BLVD:CARLOS BEE BLVD
37.66934496,-122.0812832,99 801,MISSION BLVD:FOOTHILL BLVD
37.62748396,-122.0442331,99 801,MISSION BLVD:GARIN AV
37.67495896,-122.0872242,82 801,MISSION BLVD:GRACE ST
37.67495996,-122.0874962,82 801,MISSION BLVD:GRACE ST
37.63862196,-122.0566601,99 801,MISSION BLVD:HANCOCK ST
37.63890096,-122.0572781,99 801,MISSION BLVD:HANCOCK ST
37.65167796,-122.0672301,99 801,MISSION BLVD:HARDER RD
37.65051596,-122.0666661,99 801,MISSION BLVD:HARDER RD
37.66391696,-122.0766612,99 801,MISSION BLVD:HIGHLAND BLVD
37.66824596,-122.0806232,99 801,MISSION BLVD:JACKSON ST
37.64257696,-122.0603311,99 801,MISSION BLVD:JEFFERSON ST
37.65994196,-122.0739502,99 801,MISSION BLVD:ORCHARD AV
37.66560096,-122.0783672,99 801,MISSION BLVD:PINEDALE CT
37.66572996,-122.0781522,99 801,MISSION BLVD:PINEDALE CT
37.64614096,-122.0631371,99 801,MISSION BLVD:SORENSON RD
37.64669596,-122.0632581,99 801,MISSION BLVD:SORENSON RD
37.67778296,-122.0906992,82 801,MISSION BLVD:SUNSET BLVD
37.67772596,-122.0909052,82 801,MISSION BLVD:SUNSET BLVD
37.66298996,-122.0762372,99 801,MISSION BLVD:SYCAMORE ST
37.63692596,-122.0552341,99 801,MISSION BLVD:TENNYSON RD
37.63682296,-122.0546601,99 801,MISSION BLVD:TENNYSON RD
37.65468196,-122.0698301,99 801,MISSION BLVD:TORRANO AV
37.65451596,-122.0693891,99 801,MISSION BLVD:TORRANO AV
37.63300996,-122.0509261,99 801,MISSION BLVD:VALLE VISTA AV
37.63350996,-122.0511341,99 801,MISSION BLVD:VALLE VISTA AV
37.64933996,-122.1202472,83,CLAWITER RD:NATIONAL AV
37.65944496,-122.0558761,92,OLD HILLARY RD:PARKING LOT RD
37.62926596,-122.1002752,391,OLIVER DR:W TENNYSON RD
37.65748796,-122.0530231,92,PARKING LOT RD:PARKING LOT F
37.65846696,-122.0546741,92,PARKING LOT RD:PARKING LOT G
37.63371296,-122.0792651,84,PATRICK AV:ROOSEVELT AV
37.63378496,-122.0795031,84,PATRICK AV:ROOSEVELT AV
37.63173996,-122.0795761,84,PATRICK AV:W TENNYSON RD
37.63172496,-122.0793391,84,PATRICK AV:W TENNYSON RD
37.63058196,-122.0774681,77,POMPANO AV:MANTILLA AV (NEAR W TENNYSON RD)
37.65660696,-122.1317132,86,SABRE ST:#1809
37.65632096,-122.1252892,86,SABRE ST:CORSAIR BLVD
37.65622396,-122.1251992,86 386,SABRE ST:CORSAIR BLVD
37.65653196,-122.1300552,86 386,SABRE ST:DIV 6 GATE
37.65663196,-122.1298122,86,SABRE ST:DIV 6 GATE
37.65907396,-122.1003272,84,SANTA CLARA ST:OCIE WY
37.65931196,-122.1007252,84,SANTA CLARA ST:OCIE WY
37.66221596,-122.1019972,84,SANTA CLARA ST:REDBUD LN
37.66252996,-122.1021792,84,SANTA CLARA ST:REDBUD LN
37.66553296,-122.1022782,84,SANTA CLARA ST:SANTA CLARA WY
37.66615096,-122.1034192,84,SANTA CLARA ST:W A ST
37.64091696,-122.0809001,77,SCHAFER RD:GADING RD (GLASSBROOK SCHOOL)
37.64080796,-122.0807591,77,SCHAFER RD:GADING RD (GLASSBROOK SCHOOL)
37.64099696,-122.0771021,77,SCHAFER RD:SUNVALE CT
37.64088696,-122.0768061,77,SCHAFER RD:TYRRELL AV
37.66429796,-122.0826092,91,SILVA AV:JACKSON ST
37.66258196,-122.0814792,91,SILVA AV:LEIGHTON ST
37.66207896,-122.0812162,91,SILVA AV:THOMAS AV
37.65081296,-122.0271071,94,SKYLINE DR:#3588
37.65278696,-122.0257341,94,SKYLINE DR:ELKGROVE CT
37.64687196,-122.0324251,94,SKYLINE DR:EUREKA CT (DOBBEL AV)
37.64935396,-122.0294561,94,SKYLINE DR:FALLBROOK DR
37.63093596,-122.0939971,84,SLEEPY HOLLOW AV S:W TENNYSON RD
37.65874796,-122.0876412,77,SOTO RD:#24505 (NEAR BARNES CT)
37.65955696,-122.0879552,77,SOTO RD:DMV OFFICE
37.65243596,-122.0794191,77,SOTO RD:EDEN GREENWAY (NEAR BERRY AV)
37.65365296,-122.0806152,77,SOTO RD:FREDERIC AV
37.65798896,-122.0860122,77,SOTO RD:JACKSON ST
37.65731896,-122.0844882,77,SOTO RD:LANGLEY WY
37.65104196,-122.0783641,77,SOTO RD:LUND AV
37.65625996,-122.0825462,77,SOTO RD:ORCHARD AV
37.65630096,-122.0827612,77,SOTO RD:ORCHARD AV
37.66079596,-122.0887412,77,SOTO RD:WINTON AV
37.66077896,-122.0889052,77,SOTO RD:WINTON AV
37.63471996,-122.0569511,77,SOUTH HAYWARD BART STATION
37.63457296,-122.0568341,92 91,SOUTH HAYWARD BART STATION
37.63440996,-122.0566901,99,SOUTH HAYWARD BART STATION
37.63479296,-122.0568101,77,SOUTH HAYWARD BART STATION
37.63444796,-122.0565091,99 801 86,SOUTH HAYWARD BART STATION
37.63471996,-122.0565581,210,SOUTH HAYWARD BART STATION
37.63451596,-122.0563731,83,SOUTH HAYWARD BART STATION
37.65188096,-122.1050772,386 97 92,SOUTHLAND DR:CALIFORNIA BANK
37.65200196,-122.1052362,386 97 92,SOUTHLAND DR:CALIFORNIA BANK
37.65160496,-122.1020092,386 97 92 391,SOUTHLAND DR:JC PENNY
37.65413096,-122.1048402,386 92,SOUTHLAND DR:LA PLAYA DR
37.65424096,-122.0450301,94,SPENCER LN:FIELDING DR
37.65531796,-122.0450321,94,SPENCER LN:HAYWARD BLVD
37.66154596,-122.0804272,91,SYCAMORE AV:SILVA AV
37.66175096,-122.0798672,91,SYCAMORE AV:WHITMON ST
